kɬnwtnip	k ɬ n w t n i p 
kykytniɬp	k i k i t n i ɬ p 
kaƛlxʷ	k a ǁ l h u 
klƛaʔkʷílx	k l ǁ a k w i l ʍ 
kɬʔil	k ɬ i l 
kɬqɬɬtnumt	k ɬ k ɬ ɬ t n u m t 
kɬnqsaʕcaʔ	k ɬ n k s a tʃ a 
kɬxxlaʕsm	k ɬ ʍ ʍ l a s m 
kɬʔalʔalqʷaʔ	k ɬ a l a l k w a 
krkrmin	k r k r m i n 
kkaʔlíʔ	k k a l i 
kiɬntn	k i ɬ n t n 
kɬknpcnikstn	k ɬ k n p tʃ n i k s t n 
kɬpwpwncut	k ɬ p w p w n tʃ u t 
kip	k i p 
kɬnkʷƛƛip	k ɬ n k w ǁ ǁ i p 
kɬslxnunxn	k ɬ s l ʍ n u n ʍ n 
kykiyxn	k i k i i ʍ n 
kamtalqʷ	k a m t a l k w 
kɬspípaʔs	k ɬ s p i p a s 
kɬyltmi	k ɬ i l t m i 
kɬkaʔkaʔ	k ɬ k a k a 
kɬkllxʷnuxʷ	k ɬ k l l h u n u h u 
kiwlxst	k i w l ʍ s t 
kɬcʕʷmin	k ɬ tʃ m i n 
kɬcqʷlaʔxʷínk	k ɬ tʃ k w l a h u i n k 
kɬxtmiʔstínk	k ɬ ʍ t m i s t i n k 
klxʷmst	k l h u m s t 
kammutt	k a m m u t t 
kɬxʷuy	k ɬ h u u i 
kɬtaʔqʷcín	k ɬ t a k w tʃ i n 
kaɬʔíp	k a ɬ i p 
kaʔxílm	k a ʍ i l m 
kɬmiwsínk	k ɬ m i w s i n k 
kɬtmaʕs	k ɬ t m a s 
kɬʔalallqʷ	k ɬ a l a l l k w 
ksstiʔst	k s s t i s t 
kipp	k i p p 
kɬkr	k ɬ k r 
kɬxiʔusst	k ɬ ʍ i u s s t 
kkníyaʔm	k k n i i a m 
kɬʔus	k ɬ u s 
kɬqltink	k ɬ k l t i n k 
kɬyxʷut	k ɬ i h u u t 
kɬʔaxʷxʷ	k ɬ a h u h u 
kksaɬaʔq	k k s a ɬ a k 
kɬkʷliwt	k ɬ k w l i w t 
kɬpsaʕyaʔm	k ɬ p s a i a m 
kaʔnícaʔ	k a n i tʃ a 
kɬtwnilxtm	k ɬ t w n i l ʍ t m 
kɬxʷlsqilxʷ	k ɬ h u l s k i l h u 
kɬckicx	k ɬ tʃ k i tʃ ʍ 
kɬxlakk	k ɬ ʍ l a k k 
kɬʔalqʷ	k ɬ a l k w 
kxilm	k ʍ i l m 
kɬnxnnip	k ɬ n ʍ n n i p 
kaw	k a w 
kstwilx	k s t w i l ʍ 
kɬxas	k ɬ ʍ a s 
kɬqʷaʔ	k ɬ k w a 
kɬwynaʔscut	k ɬ w i n a s tʃ u t 
kɬlxʷɬtiɬn	k ɬ l h u ɬ t i ɬ n 
kɬtram	k ɬ t r a m 
kmɬniwt	k m ɬ n i w t 
kwskaʕm	k w s k a m 
kɬʔawcníʔstm	k ɬ a w tʃ n i s t m 
kɬtɬilsm	k ɬ t ɬ i l s m 
kɬpax	k ɬ p a ʍ 
kɬʔaxʷkʷu	k ɬ a h u k w u 
kacqʔícaʔ	k a tʃ k i tʃ a 
kɬxʷiƛ	k ɬ h u i ǁ 
kɬylmin	k ɬ i l m i n 
kɬlʕʷcnikstm	k ɬ l tʃ n i k s t m 
kímlaʔxʷ	k i m l a h u 
kɬɬwin	k ɬ ɬ w i n 
knníyaʔ	k n n i i a 
kɬʕacmín	k ɬ a tʃ m i n 
kaslícaʔ	k a s l i tʃ a 
kaslíkstm	k a s l i k s t m 
kwwilx	k w w i l ʍ 
knsmix	k n s m i ʍ 
kɬntlip	k ɬ n t l i p 
kɬslulaʔxʷ	k ɬ s l u l a h u 
kɬyrmnils	k ɬ i r m n i l s 
kwpmi	k w p m i 
kaʔxís	k a ʍ i s 
kɬsppus	k ɬ s p p u s 
kɬʔayxʷíws	k ɬ a i h u i w s 
kɬʕaxʷaxʷ	k ɬ a h u a h u 
kɬktam	k ɬ k t a m 
kɬʔuɬxʷst	k ɬ u ɬ h u s t 
kɬqixʷ	k ɬ k i h u 
kam	k a m 
kɬknníyaʔ	k ɬ k n n i i a 
kɬntɬxip	k ɬ n t ɬ ʍ i p 
klxʷ	k l h u 
kɬchmix	k ɬ tʃ h m i ʍ 
kaʔxʷkʷunm	k a h u k w u n m 
kkatlqs	k k a t l k s 
kɬmus	k ɬ m u s 
kamtlwís	k a m t l w i s 
kass	k a s s 
kɬch	k ɬ tʃ h 
kɬkttnu	k ɬ k t t n u 
kɬɬxʷap	k ɬ ɬ h u a p 
kɬxʷic	k ɬ h u i tʃ 
kwqncut	k w k n tʃ u t 
kint	k i n t 
kɬklkilx	k ɬ k l k i l ʍ 
knaʔyaqnm	k n a i a k n m 
kmsiwstxn	k m s i w s t ʍ n 
kaʔkaʔt	k a k a t 
kɬkʷlwtusx	k ɬ k w l w t u s ʍ 
kɬnxlpncutn	k ɬ n ʍ l p n tʃ u t n 
kɬyal	k ɬ i a l 
kaʕʷst	k a s t 
kɬkyxʷut	k ɬ k i h u u t 
kɬmlqʷcníkst	k ɬ m l k w tʃ n i k s t 
kɬnxilm	k ɬ n ʍ i l m 
kɬylxʷip	k ɬ i l h u i p 
klaʔx	k l a ʍ 
kaʕʷmístm	k a m i s t m 
kɬkɬmikst	k ɬ k ɬ m i k s t 
kɬkmilsxn	k ɬ k m i l s ʍ n 
klíliʔ	k l i l i 
kɬkʷul	k ɬ k w u l 
kɬnxʔip	k ɬ n ʍ i p 
kɬckʷ	k ɬ tʃ k w 
kɬqʷiy	k ɬ k w i i 
kɬyaʕmíst	k ɬ i a m i s t 
kyiyt	k i i i t 
kɬkɬcaw	k ɬ k ɬ tʃ a w 
kɬnɬaʔíp	k ɬ n ɬ a i p 
kɬtaʔkmxínkm	k ɬ t a k m ʍ i n k m 
kkʷtínaʔ	k k w t i n a 
kɬtwist	k ɬ t w i s t 
kɬkwilx	k ɬ k w i l ʍ 
kawsnsíwcn	k a w s n s i w tʃ n 
kayyks	k a i i k s 
kɬkíkaʔt	k ɬ k i k a t 
kɬwíkʷmiʔst	k ɬ w i k w m i s t 
knpqinkstn	k n p k i n k s t n 
ksasqílxʷ	k s a s k i l h u 
kamtíwaʔs	k a m t i w a s 
kwpusm	k w p u s m 
kɬqʷuscn	k ɬ k w u s tʃ n 
kawxnm	k a w ʍ n m 
kkitníɬp	k k i t n i ɬ p 
ktap	k t a p 
kɬcxʷ	k ɬ tʃ h u 
kɬxartn	k ɬ ʍ a r t n 
knknpqinkstn	k n k n p k i n k s t n 
kɬxsxas	k ɬ ʍ s ʍ a s 
kɬʔikn	k ɬ i k n 
kɬkníyaʔm	k ɬ k n i i a m 
kɬkʷlwtus	k ɬ k w l w t u s 
kɬlikʷt	k ɬ l i k w t 
kɬpaʔxmlwís	k ɬ p a ʍ m l w i s 
kɬpaʔxxíʔst	k ɬ p a ʍ ʍ i s t 
kɬsiw	k ɬ s i w 
kɬcaʕʷ	k ɬ tʃ a 
kɬsaxm	k ɬ s a ʍ m 
kɬyaʔwam	k ɬ i a w a m 
kɬʔaysaqsm	k ɬ a i s a k s m 
kɬqyus	k ɬ k i u s 
ktat	k t a t 
kkskasaʔt	k k s k a s a t 
kɬkʷƛcniks	k ɬ k w ǁ tʃ n i k s 
kɬnxnxnip	k ɬ n ʍ n ʍ n i p 
kktiws	k k t i w s 
kiktm	k i k t m 
kɬtkmaxn	k ɬ t k m a ʍ n 
kɬpítaʔ	k ɬ p i t a 
kɬxʔitm	k ɬ ʍ i t m 
knpqinkst	k n p k i n k s t 
kans	k a n s 
kmlqsikst	k m l k s i k s t 
kɬklxʷusm	k ɬ k l h u u s m 
kɬkʷisstm	k ɬ k w i s s t m 
kwpínaʔm	k w p i n a m 
kamplaʔncut	k a m p l a n tʃ u t 
kmqin	k m k i n 
kɬcckʷmulaʔxʷ	k ɬ tʃ tʃ k w m u l a h u 
kaʔlíʔ	k a l i 
kísmkism	k i s m k i s m 
kɬʔallqʷ	k ɬ a l l k w 
kaɬaʔ	k a ɬ a 
kɬʔayqcníkst	k ɬ a i k tʃ n i k s t 
kaɬaɬxaʔ	k a ɬ a ɬ ʍ a 
kɬnxpip	k ɬ n ʍ p i p 
kapnkstícaʔ	k a p n k s t i tʃ a 
kɬkʷincn	k ɬ k w i n tʃ n 
kɬcxʷncut	k ɬ tʃ h u n tʃ u t 
kɬaʔmulaʔxʷ	k ɬ a m u l a h u 
kɬpaʔpaʔxam	k ɬ p a p a ʍ a m 
kɬƛaʔmíx	k ɬ ǁ a m i ʍ 
kɬxʷaʔxn	k ɬ h u a ʍ n 
ktminm	k t m i n m 
kwilx	k w i l ʍ 
kɬqcapqn	k ɬ k tʃ a p k n 
klxʷusm	k l h u u s m 
klaxʷ	k l a h u 
kɬnik	k ɬ n i k 
kɬʔaysnwíxʷ	k ɬ a i s n w i h u 
kɬnqsícaʔ	k ɬ n k s i tʃ a 
kɬʔallqʷaʔ	k ɬ a l l k w a 
kɬcik	k ɬ tʃ i k 
krkram	k r k r a m 
kaʔítt	k a i t t 
kɬpaʔs	k ɬ p a s 
kɬqyay	k ɬ k i a i 
kɬcunmaʔtn	k ɬ tʃ u n m a t n 
kɬƛlminm	k ɬ ǁ l m i n m 
kɬnʕalíp	k ɬ n a l i p 
kwkawap	k w k a w a p 
knayaʔqn	k n a i a k n 
kkaʔlícnaʔ	k k a l i tʃ n a 
klaʔkín	k l a k i n 
kɬqamaʔ	k ɬ k a m a 
kɬʔam	k ɬ a m 
kɬlxʷ	k ɬ l h u 
kɬnɬqʷlwtip	k ɬ n ɬ k w l w t i p 
kɬɬqʷam	k ɬ ɬ k w a m 
kɬcnmaʔíkst	k ɬ tʃ n m a i k s t 
kɬnʔaɬxʷíp	k ɬ n a ɬ h u i p 
kɬwatk	k ɬ w a t k 
kɬklxʷa	k ɬ k l h u a 
kɬtiwqt	k ɬ t i w k t 
kmmiws	k m m i w s 
kɬklxalqʷ	k ɬ k l ʍ a l k w 
kɬpxʷpuxʷ	k ɬ p h u p u h u 
klxʷulaʔxʷ	k l h u u l a h u 
kɬkmcinxn	k ɬ k m tʃ i n ʍ n 
kɬtaq	k ɬ t a k 
kɬxyusst	k ɬ ʍ i u s s t 
kyilx	k i i l ʍ 
kwstwnwíxʷ	k w s t w n w i h u 
kksayaʔqn	k k s a i a k n 
klnixaʔ	k l n i ʍ a 
kscnmist	k s tʃ n m i s t 
kɬkkaʔtus	k ɬ k k a t u s 
kɬn	k ɬ n 
kskskstus	k s k s k s t u s 
kɬʔaʔayʔayaʔq	k ɬ a a i a i a k 
kaʔkaʔítt	k a k a i t t 
kɬtɬxalqʷ	k ɬ t ɬ ʍ a l k w 
kɬʔaxʷʔaxʷkʷncutn	k ɬ a h u a h u k w n tʃ u t n 
kwkwap	k w k w a p 
km	k m 
kawsʕac	k a w s a tʃ 
kɬwrus	k ɬ w r u s 
kaʔtulaʔxʷ	k a t u l a h u 
kknpqinkstn	k k n p k i n k s t n 
kɬyxʷtscut	k ɬ i h u t s tʃ u t 
kɬnmaʕʷp	k ɬ n m a p 
kɬkmapqn	k ɬ k m a p k n 
kɬnqʷnqʷmist	k ɬ n k w n k w m i s t 
kypyawt	k i p i a w t 
kɬktpnu	k ɬ k t p n u 
kilílxʷ	k i l i l h u 
kíkaʔt	k i k a t 
kɬʔaxʷʔaxʷkʷuk	k ɬ a h u a h u k w u k 
kipws	k i p w s 
kwskns	k w s k n s 
kitxtn	k i t ʍ t n 
kaʕʷ	k a 
kɬchmncut	k ɬ tʃ h m n tʃ u t 
kixt	k i ʍ t 
kɬchham	k ɬ tʃ h h a m 
kɬɬqlilx	k ɬ ɬ k l i l ʍ 
kɬncaʔqqíp	k ɬ n tʃ a k k i p 
kay	k a i 
kɬtwnlsmist	k ɬ t w n l s m i s t 
kktils	k k t i l s 
kɬktap	k ɬ k t a p 
kɬxʷip	k ɬ h u i p 
kamtíwstn	k a m t i w s t n 
ksils	k s i l s 
kɬqx	k ɬ k ʍ 
kɬyxʷtlscut	k ɬ i h u t l s tʃ u t 
kɬʔamnwíxʷ	k ɬ a m n w i h u 
kɬnɬaʔmíp	k ɬ n ɬ a m i p 
kaxxlíkstm	k a ʍ ʍ l i k s t m 
kaɬʔalqʷ	k a ɬ a l k w 
kɬksus	k ɬ k s u s 
knpiws	k n p i w s 
kram	k r a m 
kawskamtíltm	k a w s k a m t i l t m 
kɬxʷil	k ɬ h u i l 
ksalqs	k s a l k s 
kɬʔamcíntn	k ɬ a m tʃ i n t n 
kɬyaxʷt	k ɬ i a h u t 
kawscaʕʷlx	k a w s tʃ a l ʍ 
kawskníyaʔ	k a w s k n i i a 
kɬtr	k ɬ t r 
kɬnkmsaxn	k ɬ n k m s a ʍ n 
kɬkrkaʔrmí	k ɬ k r k a r m i 
kɬppilx	k ɬ p p i l ʍ 
ksmkism	k s m k i s m 
kɬtataɬalqʷxn	k ɬ t a t a ɬ a l k w ʍ n 
knícaʔ	k n i tʃ a 
kɬnxlpink	k ɬ n ʍ l p i n k 
kaslmíst	k a s l m i s t 
kɬtkʷtkʷípcaʔ	k ɬ t k w t k w i p tʃ a 
kɬtwyscut	k ɬ t w i s tʃ u t 
kawskɬcah	k a w s k ɬ tʃ a h 
kasʔasíl	k a s a s i l 
kɬnqʷmist	k ɬ n k w m i s t 
kaɬʔus	k a ɬ u s 
kɬʔawtus	k ɬ a w t u s 
kɬcaʔxʷam	k ɬ tʃ a h u a m 
kɬntpiptn	k ɬ n t p i p t n 
kɬɬkínaʔk	k ɬ ɬ k i n a k 
kla	k l a 
kɬʕal	k ɬ a l 
kɬkawílx	k ɬ k a w i l ʍ 
kɬqaʔ	k ɬ k a 
kɬnclxip	k ɬ n tʃ l ʍ i p 
kɬnkmmip	k ɬ n k m m i p 
kɬmul	k ɬ m u l 
kɬqʷlut	k ɬ k w l u t 
kɬpaʔsncut	k ɬ p a s n tʃ u t 
kɬniks	k ɬ n i k s 
kɬʔulaʔxʷ	k ɬ u l a h u 
kirm	k i r m 
kɬxatxnaʔ	k ɬ ʍ a t ʍ n a 
kayylx	k a i i l ʍ 
kayqícaʔ	k a i k i tʃ a 
kɬʕaccníks	k ɬ a tʃ tʃ n i k s 
kasst	k a s s t 
kɬcqmi	k ɬ tʃ k m i 
klxʷkʷalqʷ	k l h u k w a l k w 
kníyaʔm	k n i i a m 
kɬklxapqn	k ɬ k l ʍ a p k n 
kɬxaʔtxnaʔ	k ɬ ʍ a t ʍ n a 
kɬnkaʔtíp	k ɬ n k a t i p 
kliʔ	k l i 
kɬʔukʷ	k ɬ u k w 
ksaɬqʷ	k s a ɬ k w 
kɬʔaxʷʔaxʷkʷu	k ɬ a h u a h u k w u 
kaʕmístm	k a m i s t m 
kɬnixlm	k ɬ n i ʍ l m 
kiwlx	k i w l ʍ 
kɬwikx	k ɬ w i k ʍ 
kspan	k s p a n 
klaxʷm	k l a h u m 
kɬnqsacaʔ	k ɬ n k s a tʃ a 
kɬcílmist	k ɬ tʃ i l m i s t 
kɬnxarptn	k ɬ n ʍ a r p t n 
kmilps	k m i l p s 
kɬƛxʷtan	k ɬ ǁ h u t a n 
kɬnqyip	k ɬ n k i i p 
kɬcl	k ɬ tʃ l 
krmin	k r m i n 
kɬkʷlink	k ɬ k w l i n k 
kɬlxʷncut	k ɬ l h u n tʃ u t 
kɬnciʔíp	k ɬ n tʃ i i p 
klsqltmixʷ	k l s k l t m i h u 
kɬkncin	k ɬ k n tʃ i n 
kɬaʕnqʷxʷuʔ	k ɬ a n k w h u u 
kɬƛaʔƛaʔmuɬ	k ɬ ǁ a ǁ a m u ɬ 
kayqalqʷ	k a i k a l k w 
kɬiyaq	k ɬ i i a k 
kɬwswsxncin	k ɬ w s w s ʍ n tʃ i n 
kwkwpnumt	k w k w p n u m t 
kɬxnxnink	k ɬ ʍ n ʍ n i n k 
kwsmamayaʔm	k w s m a m a i a m 
kɬʔattxnumt	k ɬ a t t ʍ n u m t 
kɬlkmink	k ɬ l k m i n k 
kɬncqqip	k ɬ n tʃ k k i p 
kíkɬuʔ	k i k ɬ u 
kɬƛxʷtmi	k ɬ ǁ h u t m i 
kɬtqʷcin	k ɬ t k w tʃ i n 
kɬxʷlxʷulnk	k ɬ h u l h u u l n k 
kaʕmíst	k a m i s t 
kɬnmusp	k ɬ n m u s p 
kɬkcikst	k ɬ k tʃ i k s t 
ksstwilx	k s s t w i l ʍ 
kkníyaʔ	k k n i i a 
kɬkʷinst	k ɬ k w i n s t 
kaccqaʔm	k a tʃ tʃ k a m 
kaʕncut	k a n tʃ u t 
kx	k ʍ 
kɬpnn	k ɬ p n n 
kɬkilx	k ɬ k i l ʍ 
kɬʔanwí	k ɬ a n w i 
kɬkillxʷt	k ɬ k i l l h u t 
kɬmyscut	k ɬ m i s tʃ u t 
kɬlxʷsqilxʷ	k ɬ l h u s k i l h u 
kaʔcnítkʷ	k a tʃ n i t k w 
kɬnqsip	k ɬ n k s i p 
kɬwham	k ɬ w h a m 
kɬʔip	k ɬ i p 
kɬyaq	k ɬ i a k 
kɬqclxink	k ɬ k tʃ l ʍ i n k 
kkaʔlíʔst	k k a l i s t 
kɬkʷlcncut	k ɬ k w l tʃ n tʃ u t 
kɬxlxl	k ɬ ʍ l ʍ l 
kɬpx	k ɬ p ʍ 
kɬʔaxlíls	k ɬ a ʍ l i l s 
kawsmaʔmayaʔm	k a w s m a m a i a m 
kɬkklaxʷ	k ɬ k k l a h u 
kktulaʔxʷ	k k t u l a h u 
kɬktat	k ɬ k t a t 
kɬwi	k ɬ w i 
kssʕacc	k s s a tʃ tʃ 
kɬcʔípaʔs	k ɬ tʃ i p a s 
knpwscut	k n p w s tʃ u t 
kɬpaʔpaʔ	k ɬ p a p a 
kɬntqqip	k ɬ n t k k i p 
kɬnyrkʷiptn	k ɬ n i r k w i p t n 
kɬtakʷ	k ɬ t a k w 
katasqt	k a t a s k t 
kwskɬqaqxʷlxm	k w s k ɬ k a k h u l ʍ m 
ksskʷkʷyumaʔ	k s s k w k w i u m a 
kɬmqʷmqʷaqʷ	k ɬ m k w m k w a k w 
kɬtwtwaq	k ɬ t w t w a k 
kwkʔamtíltm	k w k a m t i l t m 
kɬaʔɬaʔqínkst	k ɬ a ɬ a k i n k s t 
kkwap	k k w a p 
kɬxʷicxm	k ɬ h u i tʃ ʍ m 
kɬyrkʷcnikst	k ɬ i r k w tʃ n i k s t 
kɬʔa	k ɬ a 
kawtímaʔtk	k a w t i m a t k 
kɬkaʔrmí	k ɬ k a r m i 
kɬkʷlklwis	k ɬ k w l k l w i s 
kníyaʔ	k n i i a 
kaʔqínxn	k a k i n ʍ n 
kɬxʷkʷalqʷ	k ɬ h u k w a l k w 
kɬslcin	k ɬ s l tʃ i n 
kɬnixl	k ɬ n i ʍ l 
kaxlmncutm	k a ʍ l m n tʃ u t m 
kɬxʷicxn	k ɬ h u i tʃ ʍ n 
kar	k a r 
kɬclal	k ɬ tʃ l a l 
kɬxrink	k ɬ ʍ r i n k 
kamɬníwt	k a m ɬ n i w t 
kikitníɬp	k i k i t n i ɬ p 
kmlups	k m l u p s 
kɬtqmi	k ɬ t k m i 
kikt	k i k t 
kɬpaʔsmíst	k ɬ p a s m i s t 
kawsnaqʷ	k a w s n a k w 
kawsnswcnmístm	k a w s n s w tʃ n m i s t m 
kɬʔaw	k ɬ a w 
kmsqʷlxin	k m s k w l ʍ i n 
kɬm	k ɬ m 
kɬlxʷap	k ɬ l h u a p 
kmmikn	k m m i k n 
kwap	k w a p 
kɬwswsxncnikst	k ɬ w s w s ʍ n tʃ n i k s t 
kɬclcin	k ɬ tʃ l tʃ i n 
kɬkʷulcn	k ɬ k w u l tʃ n 
kɬqʷay	k ɬ k w a i 
kɬqʔalqsm	k ɬ k a l k s m 
kɬsppapqn	k ɬ s p p a p k n 
kɬkaʔkaʔt	k ɬ k a k a t 
kɬyr	k ɬ i r 
kɬcuwtn	k ɬ tʃ u w t n 
kɬxʷist	k ɬ h u i s t 
kiyt	k i i t 
kɬkʷlilk	k ɬ k w l i l k 
kcilxkn	k tʃ i l ʍ k n 
kkixʷ	k k i h u 
kɬcq	k ɬ tʃ k 
kɬxʷpam	k ɬ h u p a m 
kɬqaʔmam	k ɬ k a m a m 
kɬtkʷaʔtínk	k ɬ t k w a t i n k 
kɬlak	k ɬ l a k 
kiʔkiʔtníɬp	k i k i t n i ɬ p 
kɬyxam	k ɬ i ʍ a m 
knuss	k n u s s 
kmmsiwstxn	k m m s i w s t ʍ n 
kɬcnmʔikstm	k ɬ tʃ n m i k s t m 
ksus	k s u s 
kawswík	k a w s w i k 
klxʷnuxʷ	k l h u n u h u 
kawsyaʔyaʔxaʔm	k a w s i a i a ʍ a m 
kawst	k a w s t 
kaʕncutmstn	k a n tʃ u t m s t n 
kɬtraqspuʔus	k ɬ t r a k s p u u s 
kwkaw	k w k a w 
kɬllaʕtíwaʔs	k ɬ l l a t i w a s 
kɬkahkʷíp	k ɬ k a h k w i p 
kɬlxʷncutn	k ɬ l h u n tʃ u t n 
kstan	k s t a n 
kɬʔayxʷtínk	k ɬ a i h u t i n k 
kɬyxʷtawsqn	k ɬ i h u t a w s k n 
kɬʔayslscut	k ɬ a i s l s tʃ u t 
kɬ	k ɬ 
kiyuʔalxqn	k i i u a l ʍ k n 
kamaʔ	k a m a 
kɬlk	k ɬ l k 
kɬklxʷmulaʔxʷ	k ɬ k l h u m u l a h u 
kɬɬtpmínaʔ	k ɬ ɬ t p m i n a 
kɬkmcnitkʷ	k ɬ k m tʃ n i t k w 
kɬmut	k ɬ m u t 
kɬpaʔxxnu	k ɬ p a ʍ ʍ n u 
kɬʔamcí	k ɬ a m tʃ i 
kɬxlxlap	k ɬ ʍ l ʍ l a p 
ksasqt	k s a s k t 
kknnuss	k k n n u s s 
kɬlximtxn	k ɬ l ʍ i m t ʍ n 
kɬylxʷílstn	k ɬ i l h u i l s t n 
kɬtkʷípcaʔ	k ɬ t k w i p tʃ a 
kɬkʷƛap	k ɬ k w ǁ a p 
kɬʔayqapqn	k ɬ a i k a p k n 
kɬʔaqʷxan	k ɬ a k w ʍ a n 
kɬkllxʷínaʔ	k ɬ k l l h u i n a 
kɬʔamtíp	k ɬ a m t i p 
kɬxaʔttnu	k ɬ ʍ a t t n u 
kɬtqncutm	k ɬ t k n tʃ u t m 
kawskaʕm	k a w s k a m 
kɬxtxtax	k ɬ ʍ t ʍ t a ʍ 
kɬqaʔɬtíɬn	k ɬ k a ɬ t i ɬ n 
kwp	k w p 
kawskt	k a w s k t 
kamplaʔncutm	k a m p l a n tʃ u t m 
kɬnʔamtíp	k ɬ n a m t i p 
kɬnƛqip	k ɬ n ǁ k i p 
kɬƛaʔƛaʔusxn	k ɬ ǁ a ǁ a u s ʍ n 
kaʕʷmn	k a m n 
kɬʕax	k ɬ a ʍ 
kɬʔuɬxʷ	k ɬ u ɬ h u 
kɬtwin	k ɬ t w i n 
kɬmilqʷstm	k ɬ m i l k w s t m 
kl	k l 
kɬkʷaʔnxʷcnwíxʷ	k ɬ k w a n h u tʃ n w i h u 
kɬqyncut	k ɬ k i n tʃ u t 
kaʔkít	k a k i t 
kɬqxncut	k ɬ k ʍ n tʃ u t 
ktiws	k t i w s 
klsqʷut	k l s k w u t 
kɬtqqip	k ɬ t k k i p 
kɬncaʔíp	k ɬ n tʃ a i p 
kɬlkʷut	k ɬ l k w u t 
kɬnkahhkʷíp	k ɬ n k a h h k w i p 
kmaqstxn	k m a k s t ʍ n 
kis	k i s 
kɬkʷuls	k ɬ k w u l s 
kaʕʷqnmístm	k a k n m i s t m 
kansqʷut	k a n s k w u t 
kɬtlap	k ɬ t l a p 
klxʷínaʔ	k l h u i n a 
ksksalqʷ	k s k s a l k w 
kasnu	k a s n u 
kɬyxʷtalqʷ	k ɬ i h u t a l k w 
kɬɬʔaʔ	k ɬ ɬ a 
kaʔt	k a t 
kakswíxm	k a k s w i ʍ m 
knnuss	k n n u s s 
kɬkɬak	k ɬ k ɬ a k 
kksayaqn	k k s a i a k n 
kawtímtk	k a w t i m t k 
kɬck	k ɬ tʃ k 
kirr	k i r r 
kɬpit	k ɬ p i t 
kykyikst	k i k i i k s t 
kɬqʔaxnm	k ɬ k a ʍ n m 
knpiwstn	k n p i w s t n 
kɬmypnu	k ɬ m i p n u 
kahkʷqí	k a h k w k i 
kɬpxcut	k ɬ p ʍ tʃ u t 
kɬcqaxn	k ɬ tʃ k a ʍ n 
kaskʷlkníɬxʷ	k a s k w l k n i ɬ h u 
kɬpaʔx	k ɬ p a ʍ 
kayyt	k a i i t 
kaʔkítxnm	k a k i t ʍ n m 
kɬmypnumt	k ɬ m i p n u m t 
kɬmcin	k ɬ m tʃ i n 
kɬylal	k ɬ i l a l 
kɬwxwxcnitkʷ	k ɬ w ʍ w ʍ tʃ n i t k w 
kaʔknulaʔxʷ	k a k n u l a h u 
kɬkmus	k ɬ k m u s 
klaʔxís	k l a ʍ i s 
kɬkníyaʔ	k ɬ k n i i a 
klaxʷxʷ	k l a h u h u 
kɬqaʔqʔalqsm	k ɬ k a k a l k s m 
kmap	k m a p 
kɬqʷuystn	k ɬ k w u i s t n 
kɬcxʷip	k ɬ tʃ h u i p 
ksksikst	k s k s i k s t 
ksaws	k s a w s 
kɬxʷcxtwixʷ	k ɬ h u tʃ ʍ t w i h u 
krkaram	k r k a r a m 
kɬcsap	k ɬ tʃ s a p 
kɬqʷ	k ɬ k w 
kɬwʔam	k ɬ w a m 
kɬqm	k ɬ k m 
kɬqxʷncut	k ɬ k h u n tʃ u t 
klxʷmulaʔxʷ	k l h u m u l a h u 
kktusxn	k k t u s ʍ n 
kɬcíllaʔxʷ	k ɬ tʃ i l l a h u 
kawscunm	k a w s tʃ u n m 
kɬqxʷncutn	k ɬ k h u n tʃ u t n 
kɬqʔa	k ɬ k a 
kɬtqpilsm	k ɬ t k p i l s m 
knpqin	k n p k i n 
kɬccxʷncut	k ɬ tʃ tʃ h u n tʃ u t 
kɬnqaʔíp	k ɬ n k a i p 
kawspam	k a w s p a m 
kɬtap	k ɬ t a p 
kwpst	k w p s t 
kkstanaʔ	k k s t a n a 
kupnkst	k u p n k s t 
kɬʔim	k ɬ i m 
kwspixm	k w s p i ʍ m 
kɬxyust	k ɬ ʍ i u s t 
kɬtiyɬʔalqʷxn	k ɬ t i i ɬ a l k w ʍ n 
kɬtl	k ɬ t l 
kim	k i m 
kɬʔayslscutn	k ɬ a i s l s tʃ u t n 
kɬʔimm	k ɬ i m m 
kɬpaʔxcut	k ɬ p a ʍ tʃ u t 
kɬxllakk	k ɬ ʍ l l a k k 
kwiwlx	k w i w l ʍ 
kwskʷulm	k w s k w u l m 
kamtknupsm	k a m t k n u p s m 
kɬʔamut	k ɬ a m u t 
kɬnpnip	k ɬ n p n i p 
kxʷapq	k h u a p k 
kɬwxsiɬxʷ	k ɬ w ʍ s i ɬ h u 
kɬcqcqax	k ɬ tʃ k tʃ k a ʍ 
kaʕncutn	k a n tʃ u t n 
kɬʔakswxalqʷ	k ɬ a k s w ʍ a l k w 
kt	k t 
kɬcqqip	k ɬ tʃ k k i p 
kɬqaqʔaʔ	k ɬ k a k a 
kɬpqcínxn	k ɬ p k tʃ i n ʍ n 
kyqmnalqʷm	k i k m n a l k w m 
kɬtaqʷ	k ɬ t a k w 
kmmaqstxn	k m m a k s t ʍ n 
kɬkʷllilk	k ɬ k w l l i l k 
kɬcil	k ɬ tʃ i l 
kawcn	k a w tʃ n 
kttíplaʔ	k t t i p l a 
kɬƛlmin	k ɬ ǁ l m i n 
kɬnqʷiyp	k ɬ n k w i i p 
kiyqn	k i i k n 
kɬʕacxn	k ɬ a tʃ ʍ n 
kmpus	k m p u s 
